tcpID,only_chapter,verse,corrupted_book,corrupted_ch_only,corrupted_v_only,all_corrupt,corrupt_ratio,total
A04608,5,192,1,0,4,0,0.024752475247524754,202
A09254,16,142,2,1,1,0,0.024691358024691357,162
A25410,4,75,0,0,2,0,0.024691358024691357,81
A80157,38,41,1,1,0,0,0.024691358024691357,81
A31062,1,317,0,1,6,1,0.024539877300613498,326
A19568,40,119,0,4,0,0,0.024539877300613498,163
A40784,10,388,0,0,10,0,0.024509803921568627,408
A03695,4,356,0,0,9,0,0.024390243902439025,369
A38021,0,160,1,0,3,0,0.024390243902439025,164
A00459,8,152,0,1,3,0,0.024390243902439025,164
A85953,3,117,0,0,3,0,0.024390243902439025,123
A66599,0,80,0,0,2,0,0.024390243902439025,82
A19550,4,76,0,1,1,0,0.024390243902439025,82
A66736,4,36,0,1,0,0,0.024390243902439025,41
A52727,0,40,0,0,1,0,0.024390243902439025,41
A66656,5,35,0,0,1,0,0.024390243902439025,41
A03787,8,114,2,0,1,0,0.024,125
A95617,5,241,0,0,6,0,0.023809523809523808,252
A11846,3,79,0,0,2,0,0.023809523809523808,84
A86580,1,40,0,1,0,0,0.023809523809523808,42
A46690,4,37,0,0,1,0,0.023809523809523808,42
A39386,2,39,0,0,1,0,0.023809523809523808,42
A91906,5,36,0,1,0,0,0.023809523809523808,42
A45544,20,21,1,0,0,0,0.023809523809523808,42
A95964,0,41,0,0,1,0,0.023809523809523808,42
A85657,3,204,3,0,2,0,0.02358490566037736,212
A02674,8,117,0,0,3,0,0.0234375,128
A57166,5,666,1,1,14,0,0.023289665211062592,687
A10061,9,201,0,0,5,0,0.023255813953488372,215
A91907,9,117,1,0,2,0,0.023255813953488372,129
A10496,8,76,0,1,1,0,0.023255813953488372,86
A91515,4,38,0,1,0,0,0.023255813953488372,43
A93052,1,41,0,0,1,0,0.023255813953488372,43
A07291,2,40,0,0,1,0,0.023255813953488372,43
A14262,2,40,0,0,1,0,0.023255813953488372,43
A44499,0,42,0,0,1,0,0.023255813953488372,43
B12376,37,259,0,1,4,2,0.0231023102310231,303
A55582,19,151,2,0,2,0,0.022988505747126436,174
A16598,54,31,0,1,1,0,0.022988505747126436,87
A19261,6,122,0,0,3,0,0.022900763358778626,131
A33723,7,164,0,2,1,1,0.022857142857142857,175
A07190,12,117,0,1,2,0,0.022727272727272728,132
A70235,8,121,0,0,3,0,0.022727272727272728,132
A14708,83,3,0,2,0,0,0.022727272727272728,88
A61267,2,41,0,0,1,0,0.022727272727272728,44
A44124,7,36,0,0,1,0,0.022727272727272728,44
A43053,4,39,0,0,1,0,0.022727272727272728,44
B07186,26,319,0,2,6,0,0.0226628895184136,353
A12171,50,123,0,0,4,0,0.022598870056497175,177
A01529,30,1095,0,4,21,1,0.022589052997393572,1151
A01837,73,14,0,2,0,0,0.02247191011235955,89
A71253,13,162,0,2,2,0,0.0223463687150838,179
A90897,6,301,0,0,6,1,0.022292993630573247,314
A90902,21,155,0,0,4,0,0.022222222222222223,180
A28823,2,86,0,0,2,0,0.022222222222222223,90
A42839,2,86,0,0,2,0,0.022222222222222223,90
A05170,4,40,0,0,1,0,0.022222222222222223,45
A48491,7,37,0,0,1,0,0.022222222222222223,45
A89588,9,35,0,0,1,0,0.022222222222222223,45
A01078,4,85,1,1,0,0,0.02197802197802198,91
A16491,7,38,0,0,1,0,0.021739130434782608,46
A13119,5,40,0,0,1,0,0.021739130434782608,46
A23770,0,45,0,0,1,0,0.021739130434782608,46
A26730,44,1,0,0,1,0,0.021739130434782608,46
A00944,4,41,0,0,1,0,0.021739130434782608,46
A11168,6,175,0,0,4,0,0.021621621621621623,185
A19474,89,681,1,5,4,7,0.021601016518424398,787
B11837,124,12,3,0,0,0,0.02158273381294964,139
A12170,4,87,0,0,2,0,0.021505376344086023,93
A96327,4,179,1,0,3,0,0.0213903743315508,187
A55810,6,177,0,1,3,0,0.0213903743315508,187
A12429,179,97,0,5,1,0,0.02127659574468085,282
A92776,7,177,0,0,4,0,0.02127659574468085,188
A07839,17,121,0,0,2,1,0.02127659574468085,141
A63898,1,45,0,0,1,0,0.02127659574468085,47
A02706,25,21,0,0,1,0,0.02127659574468085,47
A15104,35,11,0,1,0,0,0.02127659574468085,47
A27638,1,230,0,0,3,2,0.0211864406779661,236
A65074,56,222,2,1,3,0,0.02112676056338028,284
A12166,59,80,0,2,1,0,0.02112676056338028,142
A62626,2,137,1,0,2,0,0.02112676056338028,142
A18567,10,364,1,0,7,0,0.020942408376963352,382
A19291,23,118,0,0,3,0,0.020833333333333332,144
A20717,3,44,0,0,1,0,0.020833333333333332,48
B04981,5,42,0,1,0,0,0.020833333333333332,48
A59893,12,35,1,0,0,0,0.020833333333333332,48
A64128,10,37,0,0,1,0,0.020833333333333332,48
A18708,20,27,0,0,1,0,0.020833333333333332,48
A11462,1184,2,3,22,0,0,0.02064409578860446,1211
A96315,28,67,0,0,2,0,0.020618556701030927,97
A95352,9,134,0,0,3,0,0.02054794520547945,146
A28624,27,164,1,1,2,0,0.020512820512820513,195
A10739,6,233,0,1,4,0,0.020491803278688523,244
A47044,16,128,1,0,2,0,0.02040816326530612,147
A45541,3,45,0,0,1,0,0.02040816326530612,49
A36905,2,46,0,0,1,0,0.02040816326530612,49
A97021,33,544,2,1,9,0,0.02037351443123939,589
A73706,78,310,4,0,4,0,0.020202020202020204,396
A77155,16,81,0,0,2,0,0.020202020202020204,99
A60487,50,48,2,0,0,0,0.02,100
A77148,4,45,1,0,0,0,0.02,50
A33280,0,49,0,0,1,0,0.02,50
A26929,4,45,0,0,1,0,0.02,50
A45184,16,33,0,0,1,0,0.02,50
A89567,31,166,0,1,3,0,0.01990049751243781,201
A19290,19,129,1,1,1,0,0.019867549668874173,151
A10073,14,134,0,0,2,1,0.019867549668874173,151
A03390,2,146,0,0,3,0,0.019867549668874173,151
A64137,13,86,0,0,2,0,0.019801980198019802,101
A52045,17,82,0,0,1,1,0.019801980198019802,101
A20744,61,535,2,0,10,0,0.019736842105263157,608
A20540,72,226,2,0,3,1,0.019736842105263157,304
A85485,6,143,0,0,3,0,0.019736842105263157,152
A23806,6,143,0,0,3,0,0.019736842105263157,152
A18436,15,235,0,2,2,1,0.0196078431372549,255
A16943,8,92,1,0,1,0,0.0196078431372549,102
A12365,3,47,0,0,1,0,0.0196078431372549,51
A85236,2,48,0,1,0,0,0.0196078431372549,51
A42043,0,50,0,0,1,0,0.0196078431372549,51
A06749,12,38,0,1,0,0,0.0196078431372549,51
A20734,5,146,1,0,2,0,0.01948051948051948,154
A02367,30,222,0,1,4,0,0.019455252918287938,257
A84147,4,97,1,0,1,0,0.019417475728155338,103
A10944,73,130,0,1,2,1,0.01932367149758454,207
A16906,3,48,0,0,1,0,0.019230769230769232,52
A26811,16,35,0,0,1,0,0.019230769230769232,52
A45542,2,49,0,0,1,0,0.019230769230769232,52
A49244,15,705,0,2,12,0,0.01907356948228883,734
A77809,10,93,1,0,1,0,0.01904761904761905,105
A03281,8,147,0,0,3,0,0.0189873417721519,158
A29932,15,1435,1,0,26,1,0.018944519621109608,1478
A57353,0,52,0,0,1,0,0.018867924528301886,53
A69173,0,52,0,0,1,0,0.018867924528301886,53
A62464,6,46,0,1,0,0,0.018867924528301886,53
A94134,3,49,1,0,0,0,0.018867924528301886,53
A30895,18,191,0,1,3,0,0.018779342723004695,213
A39905,0,210,1,1,2,0,0.018691588785046728,214
A62619,1,104,0,0,1,1,0.018691588785046728,107
A85510,26,79,0,1,1,0,0.018691588785046728,107
A73023,30,128,0,0,3,0,0.018633540372670808,161
A14176,6,205,1,1,2,0,0.018604651162790697,215
A50402,15,672,0,0,12,1,0.018571428571428572,700
A23716,19,511,1,1,6,2,0.018518518518518517,540
A45563,3,103,0,0,2,0,0.018518518518518517,108
A25887,5,48,0,0,1,0,0.018518518518518517,54
A13263,6,47,0,0,1,0,0.018518518518518517,54
A91897,1,52,0,0,1,0,0.018518518518518517,54
A09035,7,46,0,1,0,0,0.018518518518518517,54
A15387,15,38,0,0,1,0,0.018518518518518517,54
A02799,10,43,0,0,1,0,0.018518518518518517,54
A10617,43,594,0,1,10,1,0.01848998459167951,649
A11165,5,155,1,0,2,0,0.018404907975460124,163
A17039,2,105,0,0,2,0,0.01834862385321101,109
A72359,94,1034,9,1,11,0,0.018276762402088774,1149
A04790,35,181,1,3,0,0,0.01818181818181818,220
B12273,3,51,0,0,1,0,0.01818181818181818,55
A63706,17,37,0,1,0,0,0.01818181818181818,55
A63741,20,143,0,1,1,1,0.018072289156626505,166
A14191,2,107,0,0,2,0,0.018018018018018018,111
A20154,70,641,1,3,9,0,0.017955801104972375,724
A15738,31,1123,8,6,6,1,0.017872340425531916,1175
A19277,28,137,0,1,2,0,0.017857142857142856,168
A39528,2,53,0,1,0,0,0.017857142857142856,56
A61461,2,53,0,0,1,0,0.017857142857142856,56
A40518,1,54,0,0,0,1,0.017857142857142856,56
A65469,1,110,0,0,2,0,0.017699115044247787,113
A02457,12,99,0,0,2,0,0.017699115044247787,113
A13560,12,99,0,0,2,0,0.017699115044247787,113
A61711,32,524,1,0,9,0,0.0176678445229682,566
A16485,55,1503,4,3,20,1,0.017654476670870115,1586
A13271,33,134,0,2,1,0,0.01764705882352941,170
A06190,63,49,0,0,2,0,0.017543859649122806,114
A46978,21,35,0,1,0,0,0.017543859649122806,57
A94070,13,43,0,0,1,0,0.017543859649122806,57
A41726,1,55,1,0,0,0,0.017543859649122806,57
A87566,2,54,0,0,1,0,0.017543859649122806,57
A58210,13,43,0,0,1,0,0.017543859649122806,57
A86708,4,52,0,0,1,0,0.017543859649122806,57
A64233,11,102,0,0,2,0,0.017391304347826087,115
A02192,36,78,0,1,1,0,0.017241379310344827,116
A19091,3,111,0,0,2,0,0.017241379310344827,116
A05281,1,56,0,0,1,0,0.017241379310344827,58
A67886,3,54,0,0,1,0,0.017241379310344827,58
A20411,51,6,0,0,1,0,0.017241379310344827,58
A16945,57,0,0,1,0,0,0.017241379310344827,58
A35545,12,217,0,0,4,0,0.017167381974248927,233
A32977,1146,61,2,18,1,0,0.01710097719869707,1228
A45683,5,110,0,0,2,0,0.017094017094017096,117
A89517,23,380,1,0,6,0,0.01707317073170732,410
A43515,169,352,1,4,4,0,0.016981132075471698,530
A78440,6,52,0,0,1,0,0.01694915254237288,59
A17324,5,53,0,0,1,0,0.01694915254237288,59
A13550,5,53,0,0,1,0,0.01694915254237288,59
A47412,2,56,0,0,0,1,0.01694915254237288,59
A93780,3,55,0,0,1,0,0.01694915254237288,59
A73841,25,150,0,2,1,0,0.016853932584269662,178
A06325,522,4,1,7,1,0,0.016822429906542057,535
A86368,38,665,3,1,8,0,0.016783216783216783,715
B23750,71,515,0,2,8,0,0.016778523489932886,596
A11823,7,286,0,0,3,2,0.016778523489932886,298
A03713,16,161,0,0,3,0,0.016666666666666666,180
A86579,1,58,0,1,0,0,0.016666666666666666,60
A12406,283,1790,2,4,28,1,0.016603415559772294,2108
A79459,10,287,0,0,5,0,0.016556291390728478,302
A72989,23,337,0,1,4,1,0.01639344262295082,366
A58035,13,227,0,0,4,0,0.01639344262295082,244
A01027,3,57,0,1,0,0,0.01639344262295082,61
A66426,0,60,0,0,0,1,0.01639344262295082,61
B27727,35,146,0,1,2,0,0.016304347826086956,184
A02771,7,54,0,0,1,0,0.016129032258064516,62
A15713,0,61,0,0,1,0,0.016129032258064516,62
A12091,58,3,0,1,0,0,0.016129032258064516,62
A57151,0,61,0,0,1,0,0.016129032258064516,62
A09757,8,298,0,1,4,0,0.01607717041800643,311
A61882,80,1762,2,7,21,0,0.016025641025641024,1872
B00373,3,121,0,0,2,0,0.015873015873015872,126
A89448,16,46,0,1,0,0,0.015873015873015872,63
A00259,1,61,0,0,1,0,0.015873015873015872,63
A50488,2,60,0,0,1,0,0.015873015873015872,63
A06388,6,181,0,0,3,0,0.015789473684210527,190
A90660,12,175,0,0,3,0,0.015789473684210527,190
A00822,13,112,0,1,1,0,0.015748031496062992,127
A09505,125,0,0,2,0,0,0.015748031496062992,127
A13752,205,863,6,4,7,0,0.01566820276497696,1085
A45567,5,58,0,1,0,0,0.015625,64
A51401,1,62,0,0,1,0,0.015625,64
A14157,19,44,0,0,1,0,0.015625,64
A90689,0,63,0,0,1,0,0.015625,64
A34954,5,248,0,0,4,0,0.01556420233463035,257
A18356,39,88,0,0,2,0,0.015503875968992248,129
A18016,106,86,0,1,2,0,0.015384615384615385,195
A47122,0,64,1,0,0,0,0.015384615384615385,65
A18126,2,62,0,0,1,0,0.015384615384615385,65
A32047,3,61,0,0,1,0,0.015384615384615385,65
A41142,1,63,0,0,1,0,0.015384615384615385,65
A52247,2,62,0,0,1,0,0.015384615384615385,65
A95612,12,309,1,0,4,0,0.015337423312883436,326
A03839,208,885,2,7,8,0,0.015315315315315315,1110
B12557,66,449,1,1,6,0,0.015296367112810707,523
A86501,71,251,0,3,1,1,0.01529051987767584,327
A55842,78,310,0,2,3,1,0.015228426395939087,394
A19986,83,890,0,0,14,1,0.015182186234817813,988
A60427,23,237,1,0,3,0,0.015151515151515152,264
A12095,23,42,0,0,1,0,0.015151515151515152,66
A25886,14,51,0,0,1,0,0.015151515151515152,66
A57132,1,64,0,0,1,0,0.015151515151515152,66
A66986,2,63,0,0,1,0,0.015151515151515152,66
B10050,38,27,0,1,0,0,0.015151515151515152,66
A00816,4,127,0,0,2,0,0.015037593984962405,133
A61626,8,451,0,3,4,0,0.015021459227467811,466
A88381,64,264,1,2,2,0,0.015015015015015015,333
A36296,134,1183,0,3,15,2,0.014958863126402393,1337
A02462,2,130,0,0,2,0,0.014925373134328358,134
A12480,39,27,0,1,0,0,0.014925373134328358,67
A23817,7,59,0,1,0,0,0.014925373134328358,67
A67235,1,65,0,0,1,0,0.014925373134328358,67
A66524,3,63,1,0,0,0,0.014925373134328358,67
A43562,2,64,1,0,0,0,0.014925373134328358,67
A03717,49,84,0,2,0,0,0.014814814814814815,135
A09990,56,278,1,2,2,0,0.014749262536873156,339
A48849,36,98,0,0,2,0,0.014705882352941176,136
A87404,3,131,0,1,1,0,0.014705882352941176,136
A23767,5,62,1,0,0,0,0.014705882352941176,68
A16830,7,60,0,0,1,0,0.014705882352941176,68
A46650,2,65,0,0,1,0,0.014705882352941176,68
A45556,4,63,0,0,1,0,0.014705882352941176,68
A07457,43,294,1,0,4,0,0.014619883040935672,342
A01473,0,135,0,0,2,0,0.014598540145985401,137
A26805,51,220,0,1,2,1,0.014545454545454545,275
A80485,2,269,1,0,3,0,0.014545454545454545,275
A62128,148,3520,9,5,40,0,0.014508328855454057,3722
A96523,41,843,2,3,8,0,0.014492753623188406,897
A87104,24,180,0,1,2,0,0.014492753623188406,207
A33545,7,129,0,0,2,0,0.014492753623188406,138
A03581,2,66,0,0,1,0,0.014492753623188406,69
A36314,3,65,0,0,1,0,0.014492753623188406,69
B07515,8,60,0,0,0,1,0.014492753623188406,69
A20150,21,116,0,1,1,0,0.014388489208633094,139
A49108,12,125,1,1,0,0,0.014388489208633094,139
A01979,46,2627,0,5,34,0,0.014380530973451327,2712
A21655,5,202,0,0,3,0,0.014285714285714285,210
A04840,23,115,0,1,1,0,0.014285714285714285,140
A29567,8,61,0,0,1,0,0.014285714285714285,70
A63878,17,122,0,0,2,0,0.014184397163120567,141
A61631,6,276,0,0,3,1,0.013986013986013986,286
A93833,12,129,1,1,0,0,0.013986013986013986,143
A19036,43,381,1,1,4,0,0.013953488372093023,430
A80609,6,206,0,0,3,0,0.013953488372093023,215
A18292,1,70,0,0,1,0,0.013888888888888888,72
A85403,0,71,0,0,1,0,0.013888888888888888,72
A74852,3,68,0,0,1,0,0.013888888888888888,72
A03347,22,49,0,1,0,0,0.013888888888888888,72
A35043,8,63,0,1,0,0,0.013888888888888888,72
A07287,16,55,0,1,0,0,0.013888888888888888,72
A15086,24,47,0,0,1,0,0.013888888888888888,72
A09780,11,346,1,0,4,0,0.013812154696132596,362
A34193,6,570,4,0,4,0,0.0136986301369863,584
A03906,10,134,0,1,1,0,0.0136986301369863,146
A69531,7,138,0,0,2,0,0.013605442176870748,147
A19887,16,129,0,0,2,0,0.013605442176870748,147
A51907,49,895,0,0,12,1,0.013584117032392894,957
B15275,17,202,0,0,3,0,0.013513513513513514,222
A03779,11,135,0,1,1,0,0.013513513513513514,148
A34199,3,70,0,0,1,0,0.013513513513513514,74
A39658,1,72,0,0,1,0,0.013513513513513514,74
A15107,47,26,0,1,0,0,0.013513513513513514,74
A39620,9,64,0,1,0,0,0.013513513513513514,74
A61282,2,71,0,0,1,0,0.013513513513513514,74
A45554,2,71,0,0,1,0,0.013513513513513514,74
A93781,19,201,0,0,3,0,0.013452914798206279,223
A68508,57,1045,0,0,14,1,0.01342882721575649,1117
A07953,11,136,0,0,1,1,0.013422818791946308,149
A86695,2,440,2,0,4,0,0.013392857142857142,448
A47465,11,802,1,1,8,1,0.013349514563106795,824
A09950,94,202,0,0,4,0,0.013333333333333334,300
B00958,143,5,0,2,0,0,0.013333333333333334,150
A84071,5,69,0,1,0,0,0.013333333333333334,75
A20788,2,72,0,0,1,0,0.013333333333333334,75
A26788,31,43,0,1,0,0,0.013333333333333334,75
A10062,5,69,0,0,1,0,0.013333333333333334,75
A73882,9,65,0,1,0,0,0.013333333333333334,75
A10659,58,2851,3,8,27,1,0.013229308005427409,2948
A86433,18,355,0,1,4,0,0.013227513227513227,378
A10650,34,2213,3,6,21,0,0.013175230566534914,2277
A35322,1,74,0,0,1,0,0.013157894736842105,76
A81871,5,70,0,0,1,0,0.013157894736842105,76
A65764,8,67,0,0,1,0,0.013157894736842105,76
A11605,20,55,0,0,1,0,0.013157894736842105,76
A68747,42,186,0,1,2,0,0.012987012987012988,231
A80758,5,147,0,0,1,1,0.012987012987012988,154
A03274,3,149,0,1,1,0,0.012987012987012988,154
A61729,0,152,0,0,2,0,0.012987012987012988,154
A07454,24,52,0,1,0,0,0.012987012987012988,77
A46826,4,72,0,0,1,0,0.012987012987012988,77
A10080,11,142,0,0,1,1,0.012903225806451613,155
A13822,11,66,0,0,1,0,0.01282051282051282,78
A13710,32,45,0,0,1,0,0.01282051282051282,78
A13809,5,613,2,0,5,1,0.012779552715654952,626
A11454,62,952,2,3,8,0,0.012658227848101266,1027
A31933,5,73,0,0,1,0,0.012658227848101266,79
A73785,1,77,0,0,1,0,0.012658227848101266,79
A14690,5,152,0,0,2,0,0.012578616352201259,159
A01281,20,216,0,0,2,1,0.012552301255230125,239
A16562,75,398,0,1,5,0,0.012526096033402923,479
A76457,1,78,0,0,1,0,0.0125,80
A18036,71,246,1,2,1,0,0.012461059190031152,321
A65714,90,69,0,2,0,0,0.012422360248447204,161
A20529,61,178,0,1,2,0,0.012396694214876033,242
A77005,12,148,1,0,1,0,0.012345679012345678,162
A25856,17,63,0,0,1,0,0.012345679012345678,81
A03763,76,4,0,0,1,0,0.012345679012345678,81
A12376,21,59,0,0,1,0,0.012345679012345678,81
A35578,4,76,0,0,1,0,0.012345679012345678,81
A10135,8,473,0,1,5,0,0.012320328542094456,487
A07488,142,19,0,2,0,0,0.012269938650306749,163
A25470,66,1790,2,1,20,0,0.012240553485896753,1879
A11603,15,309,0,0,4,0,0.012195121951219513,328
A01006,39,207,0,1,2,0,0.012048192771084338,249
A47086,7,157,0,2,0,0,0.012048192771084338,166
A30262,21,61,0,0,1,0,0.012048192771084338,83
A06191,16,66,0,1,0,0,0.012048192771084338,83
A66351,1,81,0,0,1,0,0.012048192771084338,83
A94261,7,241,0,0,3,0,0.01195219123505976,251
A40515,16,398,0,0,5,0,0.011933174224343675,419
A88993,6,77,0,0,1,0,0.011904761904761904,84
A01894,15,68,0,1,0,0,0.011904761904761904,84
A64566,13,70,0,0,1,0,0.011904761904761904,84
A50354,7,76,0,0,1,0,0.011904761904761904,84
A31078,23,808,1,0,9,0,0.011890606420927468,841
A26158,3,247,0,0,2,1,0.011857707509881422,253
A94073,0,167,0,0,2,0,0.011834319526627219,169
A85776,8,410,0,0,5,0,0.01182033096926714,423
A87420,15,237,0,0,3,0,0.011764705882352941,255
A61503,6,78,0,0,1,0,0.011764705882352941,85
A19813,2,82,0,0,1,0,0.011764705882352941,85
A84939,4,81,0,0,1,0,0.011627906976744186,86
A90060,5,80,0,0,1,0,0.011627906976744186,86
A49262,14,327,0,0,3,1,0.011594202898550725,345
A32795,10,76,0,0,1,0,0.011494252873563218,87
A62137,47,1768,1,4,16,0,0.011437908496732025,1836
A14861,28,761,0,0,9,0,0.011278195488721804,798
A40891,95,431,0,3,3,0,0.011278195488721804,532
A21064,236,115,0,1,3,0,0.011267605633802818,355
A42766,6,258,0,0,3,0,0.011235955056179775,267
A60325,13,163,0,1,1,0,0.011235955056179775,178
A14849,13,252,0,0,3,0,0.011194029850746268,268
A09760,5,172,0,1,1,0,0.0111731843575419,179
A66441,24,242,0,2,1,0,0.011152416356877323,269
A27428,12,77,0,0,1,0,0.011111111111111112,90
A96905,2,87,0,0,1,0,0.011111111111111112,90
A86526,4,85,0,0,1,0,0.011111111111111112,90
A49408,11,78,0,0,1,0,0.011111111111111112,90
A12399,1,88,0,0,1,0,0.011111111111111112,90
A40888,261,3398,3,2,35,1,0.01108108108108108,3700
A08311,17,340,1,0,3,0,0.0110803324099723,361
A32857,69,199,0,2,1,0,0.01107011070110701,271
A51443,35,1757,2,0,17,1,0.011037527593818985,1812
B15555,52,217,0,1,2,0,0.011029411764705883,272
A25478,74,2348,1,4,21,1,0.011024908125765618,2449
A69062,344,15,1,3,0,0,0.011019283746556474,363
A12386,47,43,0,0,1,0,0.01098901098901099,91
A79475,6,84,0,0,1,0,0.01098901098901099,91
A14974,17,73,0,0,1,0,0.01098901098901099,91
A16559,13,77,0,0,1,0,0.01098901098901099,91
A80047,7,83,0,0,1,0,0.01098901098901099,91
A61710,6,85,1,0,0,0,0.010869565217391304,92
A63826,11,447,0,0,5,0,0.01079913606911447,463
A28856,1,183,0,0,2,0,0.010752688172043012,186
A02032,1,91,0,0,1,0,0.010752688172043012,93
A64235,2,90,0,0,1,0,0.010752688172043012,93
A08802,1,91,0,0,1,0,0.010752688172043012,93
A11590,6,86,0,0,1,0,0.010752688172043012,93
A44781,17,168,0,1,1,0,0.0106951871657754,187
A86549,9,84,0,0,1,0,0.010638297872340425,94
A04190,1,92,0,0,1,0,0.010638297872340425,94
A49255,3,90,0,0,1,0,0.010638297872340425,94
A10931,21,445,0,0,5,0,0.010615711252653927,471
A10074,14,173,0,0,2,0,0.010582010582010581,189
A73009,12,176,0,0,1,1,0.010526315789473684,190
A46665,6,88,0,1,0,0,0.010526315789473684,95
A28855,5,184,0,0,2,0,0.010471204188481676,191
A14710,2302,167,1,21,4,0,0.010420841683366733,2495
A61517,8,182,0,0,1,1,0.010416666666666666,192
B07516,10,85,0,0,1,0,0.010416666666666666,96
B15838,185,291,0,2,3,0,0.010395010395010396,481
A89587,23,168,0,1,1,0,0.010362694300518135,193
A04986,9,374,0,1,3,0,0.0103359173126615,387
A65716,14,369,0,1,3,0,0.0103359173126615,387
A62380,10,278,1,2,0,0,0.010309278350515464,291
A95064,1,95,0,0,1,0,0.010309278350515464,97
A63825,66,1186,0,1,12,0,0.010276679841897233,1265
A71085,1,96,0,0,1,0,0.01020408163265306,98
A01970,3,94,0,1,0,0,0.01020408163265306,98
A36326,0,97,0,0,1,0,0.01020408163265306,98
A17318,27,70,0,0,1,0,0.01020408163265306,98
A80049,5,92,0,1,0,0,0.01020408163265306,98
A35327,0,97,0,0,1,0,0.01020408163265306,98
A25466,18,857,2,2,5,0,0.010180995475113122,884
A78903,5,191,0,0,2,0,0.010101010101010102,198
A31073,4,683,2,0,5,0,0.010086455331412104,694
A23717,87,712,0,1,7,0,0.009913258983890954,807
A86645,14,186,0,0,2,0,0.009900990099009901,202
A35323,0,100,1,0,0,0,0.009900990099009901,101
A25248,4,97,0,0,1,0,0.00980392156862745,102
A77116,4,200,1,0,1,0,0.009708737864077669,206
A85805,0,102,0,0,1,0,0.009708737864077669,103
A29218,5,97,0,0,1,0,0.009708737864077669,103
A12523,130,891,0,1,9,0,0.009699321047526674,1031
A75703,5,302,1,0,2,0,0.00967741935483871,310
A38823,136,1923,0,2,18,0,0.00962000962000962,2079
A97125,29,177,0,1,1,0,0.009615384615384616,208
A10076,16,191,0,0,1,1,0.009569377990430622,209
A04389,83,850,1,1,6,1,0.009554140127388535,942
A18212,12,196,0,0,2,0,0.009523809523809525,210
A87498,4,100,0,0,1,0,0.009523809523809525,105
B15274,6,98,0,0,1,0,0.009523809523809525,105
A01553,9,200,0,0,2,0,0.009478672985781991,211
A01524,6,308,0,0,3,0,0.00946372239747634,317
A66053,33,177,0,1,1,0,0.009433962264150943,212
A57159,7,203,0,1,1,0,0.009433962264150943,212
A77114,6,204,0,0,2,0,0.009433962264150943,212
A96272,1,104,0,0,1,0,0.009433962264150943,106
A20642,15,91,1,0,0,0,0.009345794392523364,107
A35324,0,107,0,0,1,0,0.009259259259259259,108
A45558,5,102,0,0,1,0,0.009259259259259259,108
A04836,17,90,0,0,1,0,0.009259259259259259,108
A37274,164,376,0,2,3,0,0.009174311926605505,545
A33971,11,206,0,0,2,0,0.0091324200913242,219
A13287,5,104,0,0,1,0,0.00909090909090909,110
A04270,10,100,0,0,1,0,0.009009009009009009,111
A09971,4,106,0,0,1,0,0.009009009009009009,111
B00431,3,108,0,0,1,0,0.008928571428571428,112
A87872,0,111,0,0,1,0,0.008928571428571428,112
A72475,77,373,0,1,3,0,0.00881057268722467,454
A08444,330,8,1,2,0,0,0.008797653958944282,341
A42952,35,191,0,2,0,0,0.008771929824561403,228
A47576,15,212,0,0,2,0,0.008733624454148471,229
A77480,2,112,0,0,1,0,0.008695652173913044,115
A75710,12,445,0,0,4,0,0.008676789587852495,461
A67551,14,215,2,0,0,0,0.008658008658008658,231
A43844,12,332,0,1,2,0,0.008645533141210375,347
A18052,8,452,0,0,4,0,0.008620689655172414,464
A95982,47,68,0,1,0,0,0.008620689655172414,116
A33455,13,449,1,1,1,1,0.008583690987124463,466
A17322,30,202,0,0,2,0,0.008547008547008548,234
A08276,10,224,0,1,1,0,0.00847457627118644,236
A31086,14,572,0,2,3,0,0.008460236886632826,591
A14670,36,83,1,0,0,0,0.008333333333333333,120
A94352,13,226,0,1,1,0,0.008298755186721992,241
A57546,12,108,0,0,1,0,0.008264462809917356,121
A22562,31,2613,2,0,20,0,0.008252063015753939,2666
A01548,16,345,1,0,2,0,0.008241758241758242,364
A41745,3,118,0,0,1,0,0.00819672131147541,122
A46710,7,115,0,0,1,0,0.008130081300813009,123
A64139,19,103,0,0,1,0,0.008130081300813009,123
A10557,27,4413,2,1,32,1,0.00804289544235925,4476
A12190,44,705,0,0,6,0,0.007947019867549669,755
A18073,79,297,1,1,1,0,0.0079155672823219,379
A12160,9,117,0,1,0,0,0.007874015748031496,127
A07198,8,118,0,1,0,0,0.007874015748031496,127
A67218,2,251,0,0,2,0,0.00784313725490196,255
A46354,30,604,0,1,4,0,0.00782472613458529,639
A04574,38,89,0,0,1,0,0.0078125,128
A09759,12,116,0,0,1,0,0.007751937984496124,129
A85979,14,114,0,0,1,0,0.007751937984496124,129
A10655,14,115,0,0,1,0,0.007692307692307693,130
A14985,103,286,0,0,3,0,0.007653061224489796,392
A90059,20,370,1,0,2,0,0.007633587786259542,393
B11412,22,500,0,2,2,0,0.0076045627376425855,526
A73176,325,466,1,2,3,0,0.0075282308657465494,797
B15290,17,247,0,0,1,1,0.007518796992481203,266
A57328,13,119,0,0,1,0,0.007518796992481203,133
A26784,28,104,0,0,1,0,0.007518796992481203,133
A82833,14,119,0,1,0,0,0.007462686567164179,134
A12509,50,350,1,0,2,0,0.007444168734491315,403
A01539,79,1259,1,3,6,0,0.00741839762611276,1348
